A�o Emisi�n	Cod Distrito Veh�culo	Distrito Veh�culo	Cod Barrio Veh�culo	Barrio Veh�culo	Numero veh�culos Vivienda	N�mero Viviendas
2020	3	RETIRO	4	IBIZA	17	5
2020	3	RETIRO	4	IBIZA	18	1
2020	3	RETIRO	4	IBIZA	21	1
2020	3	RETIRO	4	IBIZA	23	1
2020	3	RETIRO	4	IBIZA	24	1
2020	3	RETIRO	4	IBIZA	28	1
2020	3	RETIRO	4	IBIZA	44	1
2020	3	RETIRO	4	IBIZA	47	2
2020	3	RETIRO	5	LOS JERONIMOS	1	2014
2020	3	RETIRO	5	LOS JERONIMOS	2	585
2020	3	RETIRO	5	LOS JERONIMOS	3	217
2020	3	RETIRO	5	LOS JERONIMOS	4	71
2020	3	RETIRO	5	LOS JERONIMOS	5	38
2020	3	RETIRO	5	LOS JERONIMOS	6	27
2020	3	RETIRO	5	LOS JERONIMOS	7	21
2020	3	RETIRO	5	LOS JERONIMOS	8	11
2020	3	RETIRO	5	LOS JERONIMOS	9	12
2020	3	RETIRO	5	LOS JERONIMOS	10	3
2020	3	RETIRO	5	LOS JERONIMOS	11	3
2020	3	RETIRO	5	LOS JERONIMOS	12	3
2020	3	RETIRO	5	LOS JERONIMOS	13	5
2020	3	RETIRO	5	LOS JERONIMOS	14	4
2020	3	RETIRO	5	LOS JERONIMOS	15	7
2020	3	RETIRO	5	LOS JERONIMOS	16	1
2020	3	RETIRO	5	LOS JERONIMOS	18	2
2020	3	RETIRO	5	LOS JERONIMOS	19	3
2020	3	RETIRO	5	LOS JERONIMOS	20	2
2020	3	RETIRO	5	LOS JERONIMOS	22	3
2020	3	RETIRO	5	LOS JERONIMOS	24	1
2020	3	RETIRO	5	LOS JERONIMOS	25	1
2020	3	RETIRO	5	LOS JERONIMOS	27	1
2020	3	RETIRO	5	LOS JERONIMOS	38	1
2020	3	RETIRO	5	LOS JERONIMOS	61	1
2020	3	RETIRO	5	LOS JERONIMOS	284	1
2020	3	RETIRO	5	LOS JERONIMOS	355	1
2020	3	RETIRO	5	LOS JERONIMOS	422	1
2020	3	RETIRO	6	NI�O JESUS	1	3243
2020	3	RETIRO	6	NI�O JESUS	2	1103
2020	3	RETIRO	6	NI�O JESUS	3	370
2020	3	RETIRO	6	NI�O JESUS	4	153
2020	3	RETIRO	6	NI�O JESUS	5	92
2020	3	RETIRO	6	NI�O JESUS	6	45
2020	3	RETIRO	6	NI�O JESUS	7	29
2020	3	RETIRO	6	NI�O JESUS	8	25
2020	3	RETIRO	6	NI�O JESUS	9	12
2020	3	RETIRO	6	NI�O JESUS	10	6
2020	3	RETIRO	6	NI�O JESUS	11	7
2020	3	RETIRO	6	NI�O JESUS	12	4
2020	3	RETIRO	6	NI�O JESUS	13	6
2020	3	RETIRO	6	NI�O JESUS	14	3
2020	3	RETIRO	6	NI�O JESUS	15	3
2020	3	RETIRO	6	NI�O JESUS	17	3
2020	3	RETIRO	6	NI�O JESUS	18	2
2020	3	RETIRO	6	NI�O JESUS	23	1
2020	3	RETIRO	6	NI�O JESUS	24	2
2020	3	RETIRO	6	NI�O JESUS	25	1
2020	3	RETIRO	6	NI�O JESUS	31	1
2020	3	RETIRO	6	NI�O JESUS	36	1
2020	3	RETIRO	6	NI�O JESUS	46	1
2020	3	RETIRO	6	NI�O JESUS	48	1
2020	3	RETIRO	6	NI�O JESUS	50	1
2020	3	RETIRO	6	NI�O JESUS	54	1
2020	3	RETIRO	6	NI�O JESUS	86	1
2020	4	SALAMANCA	0		1	42
2020	4	SALAMANCA	0		2	11
2020	4	SALAMANCA	0		3	1
2020	4	SALAMANCA	1	RECOLETOS	1	5198
2020	4	SALAMANCA	1	RECOLETOS	2	1286
2020	4	SALAMANCA	1	RECOLETOS	3	495
2020	4	SALAMANCA	1	RECOLETOS	4	210
2020	4	SALAMANCA	1	RECOLETOS	5	131
2020	4	SALAMANCA	1	RECOLETOS	6	73
2020	4	SALAMANCA	1	RECOLETOS	7	51
2020	4	SALAMANCA	1	RECOLETOS	8	38
2020	4	SALAMANCA	1	RECOLETOS	9	22
2020	4	SALAMANCA	1	RECOLETOS	10	23
2020	4	SALAMANCA	1	RECOLETOS	11	19
2020	4	SALAMANCA	1	RECOLETOS	12	21
2020	4	SALAMANCA	1	RECOLETOS	13	14
2020	4	SALAMANCA	1	RECOLETOS	14	7
2020	4	SALAMANCA	1	RECOLETOS	15	5
2020	4	SALAMANCA	1	RECOLETOS	16	3
2020	4	SALAMANCA	1	RECOLETOS	17	5
2020	4	SALAMANCA	1	RECOLETOS	19	3
2020	4	SALAMANCA	1	RECOLETOS	20	1
2020	4	SALAMANCA	1	RECOLETOS	21	4
2020	4	SALAMANCA	1	RECOLETOS	22	2
2020	4	SALAMANCA	1	RECOLETOS	23	1
2020	4	SALAMANCA	1	RECOLETOS	26	1
2020	4	SALAMANCA	1	RECOLETOS	30	1
2020	4	SALAMANCA	1	RECOLETOS	31	1
2020	4	SALAMANCA	1	RECOLETOS	33	1
2020	4	SALAMANCA	1	RECOLETOS	37	1
2020	4	SALAMANCA	1	RECOLETOS	52	1
2020	4	SALAMANCA	1	RECOLETOS	61	1
2020	4	SALAMANCA	1	RECOLETOS	67	1
2020	4	SALAMANCA	1	RECOLETOS	112	1
2020	4	SALAMANCA	2	GOYA	1	7529
2020	4	SALAMANCA	2	GOYA	2	1750
2020	4	SALAMANCA	2	GOYA	3	531
2020	4	SALAMANCA	2	GOYA	4	220
2020	4	SALAMANCA	2	GOYA	5	100
2020	4	SALAMANCA	2	GOYA	6	61
2020	4	SALAMANCA	2	GOYA	7	44
2020	4	SALAMANCA	2	GOYA	8	36
2020	4	SALAMANCA	2	GOYA	9	18
2020	4	SALAMANCA	2	GOYA	10	8
2020	4	SALAMANCA	2	GOYA	11	13
2020	4	SALAMANCA	2	GOYA	12	9
2020	4	SALAMANCA	2	GOYA	13	5
2020	4	SALAMANCA	2	GOYA	14	5
2020	4	SALAMANCA	2	GOYA	15	3
2020	4	SALAMANCA	2	GOYA	16	3
2020	4	SALAMANCA	2	GOYA	17	3
2020	4	SALAMANCA	2	GOYA	18	1
2020	4	SALAMANCA	2	GOYA	19	3
2020	4	SALAMANCA	2	GOYA	20	1
2020	4	SALAMANCA	2	GOYA	21	1
2020	4	SALAMANCA	2	GOYA	22	3
2020	4	SALAMANCA	2	GOYA	28	1
2020	4	SALAMANCA	2	GOYA	36	1
2020	4	SALAMANCA	2	GOYA	41	2
2020	4	SALAMANCA	2	GOYA	93	1
2020	4	SALAMANCA	2	GOYA	95	1
2020	4	SALAMANCA	2	GOYA	131	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	1	5122
2020	4	SALAMANCA	3	FUENTE DEL BERRO	2	1348
2020	4	SALAMANCA	3	FUENTE DEL BERRO	3	322
2020	4	SALAMANCA	3	FUENTE DEL BERRO	4	116
2020	4	SALAMANCA	3	FUENTE DEL BERRO	5	44
2020	4	SALAMANCA	3	FUENTE DEL BERRO	6	40
2020	4	SALAMANCA	3	FUENTE DEL BERRO	7	8
2020	4	SALAMANCA	3	FUENTE DEL BERRO	8	9
2020	4	SALAMANCA	3	FUENTE DEL BERRO	9	9
2020	4	SALAMANCA	3	FUENTE DEL BERRO	10	5
2020	4	SALAMANCA	3	FUENTE DEL BERRO	11	4
2020	4	SALAMANCA	3	FUENTE DEL BERRO	12	6
2020	4	SALAMANCA	3	FUENTE DEL BERRO	13	3
2020	4	SALAMANCA	3	FUENTE DEL BERRO	14	4
2020	4	SALAMANCA	3	FUENTE DEL BERRO	15	2
2020	4	SALAMANCA	3	FUENTE DEL BERRO	16	2
2020	4	SALAMANCA	3	FUENTE DEL BERRO	17	3
2020	4	SALAMANCA	3	FUENTE DEL BERRO	19	2
2020	4	SALAMANCA	3	FUENTE DEL BERRO	31	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	38	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	54	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	57	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	90	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	150	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	188	1
2020	4	SALAMANCA	3	FUENTE DEL BERRO	268	1
2020	4	SALAMANCA	4	GUINDALERA	1	10392
2020	4	SALAMANCA	4	GUINDALERA	2	2742
2020	4	SALAMANCA	4	GUINDALERA	3	802
2020	4	SALAMANCA	4	GUINDALERA	4	279
2020	4	SALAMANCA	4	GUINDALERA	5	132
2020	4	SALAMANCA	4	GUINDALERA	6	75
2020	4	SALAMANCA	4	GUINDALERA	7	49
2020	4	SALAMANCA	4	GUINDALERA	8	37
2020	4	SALAMANCA	4	GUINDALERA	9	21
2020	4	SALAMANCA	4	GUINDALERA	10	18
2020	4	SALAMANCA	4	GUINDALERA	11	15
2020	4	SALAMANCA	4	GUINDALERA	12	5
2020	4	SALAMANCA	4	GUINDALERA	13	9
2020	4	SALAMANCA	4	GUINDALERA	14	7
2020	4	SALAMANCA	4	GUINDALERA	16	5
2020	4	SALAMANCA	4	GUINDALERA	17	4
2020	4	SALAMANCA	4	GUINDALERA	18	3
2020	4	SALAMANCA	4	GUINDALERA	20	1
2020	4	SALAMANCA	4	GUINDALERA	23	1
2020	4	SALAMANCA	4	GUINDALERA	24	1
2020	4	SALAMANCA	4	GUINDALERA	25	2
2020	4	SALAMANCA	4	GUINDALERA	26	1
2020	4	SALAMANCA	4	GUINDALERA	28	1
2020	4	SALAMANCA	4	GUINDALERA	31	1
2020	4	SALAMANCA	4	GUINDALERA	43	1
2020	4	SALAMANCA	4	GUINDALERA	44	1
2020	4	SALAMANCA	4	GUINDALERA	45	1
2020	4	SALAMANCA	4	GUINDALERA	51	1
2020	4	SALAMANCA	4	GUINDALERA	103	1
2020	4	SALAMANCA	4	GUINDALERA	119	1
2020	4	SALAMANCA	4	GUINDALERA	130	1
2020	4	SALAMANCA	5	LISTA	1	5010
2020	4	SALAMANCA	5	LISTA	2	1216
2020	4	SALAMANCA	5	LISTA	3	365
2020	4	SALAMANCA	5	LISTA	4	140
2020	4	SALAMANCA	5	LISTA	5	69
2020	4	SALAMANCA	5	LISTA	6	40
2020	4	SALAMANCA	5	LISTA	7	25
2020	4	SALAMANCA	5	LISTA	8	25
2020	4	SALAMANCA	5	LISTA	9	10
2020	4	SALAMANCA	5	LISTA	10	12
2020	4	SALAMANCA	5	LISTA	11	3
2020	4	SALAMANCA	5	LISTA	12	6
2020	4	SALAMANCA	5	LISTA	13	4
2020	4	SALAMANCA	5	LISTA	14	7
2020	4	SALAMANCA	5	LISTA	15	1
2020	4	SALAMANCA	5	LISTA	16	1
2020	4	SALAMANCA	5	LISTA	17	2
2020	4	SALAMANCA	5	LISTA	19	2
2020	4	SALAMANCA	5	LISTA	20	4
2020	4	SALAMANCA	5	LISTA	21	1
2020	4	SALAMANCA	5	LISTA	23	1
2020	4	SALAMANCA	5	LISTA	24	2
2020	4	SALAMANCA	5	LISTA	28	1
2020	4	SALAMANCA	5	LISTA	57	1
2020	4	SALAMANCA	5	LISTA	176	1
2020	4	SALAMANCA	5	LISTA	568	1
2020	4	SALAMANCA	5	LISTA	939	1
2020	4	SALAMANCA	6	CASTELLANA	1	4843
2020	4	SALAMANCA	6	CASTELLANA	2	1414
2020	4	SALAMANCA	6	CASTELLANA	3	510
2020	4	SALAMANCA	6	CASTELLANA	4	217
2020	4	SALAMANCA	6	CASTELLANA	5	114
2020	4	SALAMANCA	6	CASTELLANA	6	80
2020	4	SALAMANCA	6	CASTELLANA	7	39
2020	4	SALAMANCA	6	CASTELLANA	8	37
2020	4	SALAMANCA	6	CASTELLANA	9	15
2020	4	SALAMANCA	6	CASTELLANA	10	20
2020	4	SALAMANCA	6	CASTELLANA	11	14
2020	4	SALAMANCA	6	CASTELLANA	12	9
2020	4	SALAMANCA	6	CASTELLANA	13	10
2020	4	SALAMANCA	6	CASTELLANA	14	9
2020	4	SALAMANCA	6	CASTELLANA	15	9
2020	4	SALAMANCA	6	CASTELLANA	16	6
2020	4	SALAMANCA	6	CASTELLANA	17	3
2020	4	SALAMANCA	6	CASTELLANA	18	2
2020	4	SALAMANCA	6	CASTELLANA	19	1
2020	4	SALAMANCA	6	CASTELLANA	20	3
2020	4	SALAMANCA	6	CASTELLANA	21	3
2020	4	SALAMANCA	6	CASTELLANA	22	2
2020	4	SALAMANCA	6	CASTELLANA	23	2
2020	4	SALAMANCA	6	CASTELLANA	24	2
2020	4	SALAMANCA	6	CASTELLANA	25	1
2020	4	SALAMANCA	6	CASTELLANA	26	2
2020	4	SALAMANCA	6	CASTELLANA	27	1
2020	4	SALAMANCA	6	CASTELLANA	28	4
2020	4	SALAMANCA	6	CASTELLANA	32	1
2020	4	SALAMANCA	6	CASTELLANA	34	1
2020	4	SALAMANCA	6	CASTELLANA	38	1
2020	4	SALAMANCA	6	CASTELLANA	52	1
2020	4	SALAMANCA	6	CASTELLANA	53	2
2020	4	SALAMANCA	6	CASTELLANA	78	1
2020	4	SALAMANCA	6	CASTELLANA	116	1
2020	5	CHAMARTIN	0		1	190
2020	5	CHAMARTIN	0		2	41
2020	5	CHAMARTIN	0		3	5
2020	5	CHAMARTIN	0		4	5
2020	5	CHAMARTIN	0		5	3
2020	5	CHAMARTIN	0		7	3
2020	5	CHAMARTIN	0		9	1
2020	5	CHAMARTIN	0		11	1
2020	5	CHAMARTIN	0		12	1
2020	5	CHAMARTIN	0		14	1
2020	5	CHAMARTIN	0		20	1
2020	5	CHAMARTIN	1	EL VISO	1	4924
2020	5	CHAMARTIN	1	EL VISO	2	1543
2020	5	CHAMARTIN	1	EL VISO	3	574
2020	5	CHAMARTIN	1	EL VISO	4	276
2020	5	CHAMARTIN	1	EL VISO	5	121
2020	5	CHAMARTIN	1	EL VISO	6	80
2020	5	CHAMARTIN	1	EL VISO	7	47
2020	5	CHAMARTIN	1	EL VISO	8	36
2020	5	CHAMARTIN	1	EL VISO	9	18
2020	5	CHAMARTIN	1	EL VISO	10	28
2020	5	CHAMARTIN	1	EL VISO	11	16
2020	5	CHAMARTIN	1	EL VISO	12	11
2020	5	CHAMARTIN	1	EL VISO	13	13
2020	5	CHAMARTIN	1	EL VISO	14	11
2020	5	CHAMARTIN	1	EL VISO	15	8
2020	5	CHAMARTIN	1	EL VISO	16	6
2020	5	CHAMARTIN	1	EL VISO	17	6
2020	5	CHAMARTIN	1	EL VISO	18	4
2020	5	CHAMARTIN	1	EL VISO	19	3
2020	5	CHAMARTIN	1	EL VISO	20	1
2020	5	CHAMARTIN	1	EL VISO	21	1
2020	5	CHAMARTIN	1	EL VISO	22	5
2020	5	CHAMARTIN	1	EL VISO	23	1
2020	5	CHAMARTIN	1	EL VISO	24	3
2020	5	CHAMARTIN	1	EL VISO	27	1
2020	5	CHAMARTIN	1	EL VISO	29	2
2020	5	CHAMARTIN	1	EL VISO	32	1
2020	5	CHAMARTIN	1	EL VISO	33	1
2020	5	CHAMARTIN	1	EL VISO	35	1
2020	5	CHAMARTIN	1	EL VISO	38	1
2020	5	CHAMARTIN	1	EL VISO	40	1
2020	5	CHAMARTIN	1	EL VISO	52	2
2020	5	CHAMARTIN	1	EL VISO	61	1
2020	5	CHAMARTIN	1	EL VISO	70	1
2020	5	CHAMARTIN	1	EL VISO	71	1
2020	5	CHAMARTIN	1	EL VISO	77	1
2020	5	CHAMARTIN	1	EL VISO	82	1
2020	5	CHAMARTIN	1	EL VISO	83	1
2020	5	CHAMARTIN	1	EL VISO	91	1
2020	5	CHAMARTIN	1	EL VISO	155	1
2020	5	CHAMARTIN	1	EL VISO	184	1
2020	5	CHAMARTIN	1	EL VISO	216	1
2020	5	CHAMARTIN	2	PROSPERIDAD	1	8624
2020	5	CHAMARTIN	2	PROSPERIDAD	2	2434
2020	5	CHAMARTIN	2	PROSPERIDAD	3	705
2020	5	CHAMARTIN	2	PROSPERIDAD	4	289
2020	5	CHAMARTIN	2	PROSPERIDAD	5	123
2020	5	CHAMARTIN	2	PROSPERIDAD	6	65
2020	5	CHAMARTIN	2	PROSPERIDAD	7	49
2020	5	CHAMARTIN	2	PROSPERIDAD	8	33
2020	5	CHAMARTIN	2	PROSPERIDAD	9	18
2020	5	CHAMARTIN	2	PROSPERIDAD	10	10
2020	5	CHAMARTIN	2	PROSPERIDAD	11	18
2020	5	CHAMARTIN	2	PROSPERIDAD	12	7
2020	5	CHAMARTIN	2	PROSPERIDAD	13	5
2020	5	CHAMARTIN	2	PROSPERIDAD	14	4
2020	5	CHAMARTIN	2	PROSPERIDAD	15	3
2020	5	CHAMARTIN	2	PROSPERIDAD	16	2
2020	5	CHAMARTIN	2	PROSPERIDAD	17	2
2020	5	CHAMARTIN	2	PROSPERIDAD	18	4
2020	5	CHAMARTIN	2	PROSPERIDAD	20	2
2020	5	CHAMARTIN	2	PROSPERIDAD	22	1
2020	5	CHAMARTIN	2	PROSPERIDAD	23	1
2020	5	CHAMARTIN	2	PROSPERIDAD	25	1
2020	5	CHAMARTIN	2	PROSPERIDAD	26	1
2020	5	CHAMARTIN	2	PROSPERIDAD	28	3
2020	5	CHAMARTIN	2	PROSPERIDAD	30	1
2020	5	CHAMARTIN	2	PROSPERIDAD	33	2
2020	5	CHAMARTIN	2	PROSPERIDAD	34	1
2020	5	CHAMARTIN	2	PROSPERIDAD	39	2
2020	5	CHAMARTIN	2	PROSPERIDAD	45	1
2020	5	CHAMARTIN	2	PROSPERIDAD	59	1
2020	5	CHAMARTIN	2	PROSPERIDAD	61	1
2020	5	CHAMARTIN	2	PROSPERIDAD	135	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	1	4598
2020	5	CHAMARTIN	3	CIUDAD JARDIN	2	1228
2020	5	CHAMARTIN	3	CIUDAD JARDIN	3	381
2020	5	CHAMARTIN	3	CIUDAD JARDIN	4	118
2020	5	CHAMARTIN	3	CIUDAD JARDIN	5	56
2020	5	CHAMARTIN	3	CIUDAD JARDIN	6	27
2020	5	CHAMARTIN	3	CIUDAD JARDIN	7	22
2020	5	CHAMARTIN	3	CIUDAD JARDIN	8	7
2020	5	CHAMARTIN	3	CIUDAD JARDIN	9	10
2020	5	CHAMARTIN	3	CIUDAD JARDIN	10	7
2020	5	CHAMARTIN	3	CIUDAD JARDIN	12	3
2020	5	CHAMARTIN	3	CIUDAD JARDIN	13	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	14	4
2020	5	CHAMARTIN	3	CIUDAD JARDIN	15	2
2020	5	CHAMARTIN	3	CIUDAD JARDIN	16	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	17	2
2020	5	CHAMARTIN	3	CIUDAD JARDIN	18	2
2020	5	CHAMARTIN	3	CIUDAD JARDIN	20	3
2020	5	CHAMARTIN	3	CIUDAD JARDIN	22	2
2020	5	CHAMARTIN	3	CIUDAD JARDIN	23	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	29	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	35	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	40	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	41	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	51	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	126	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	163	1
2020	5	CHAMARTIN	3	CIUDAD JARDIN	800	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	1	7968
2020	5	CHAMARTIN	4	HISPANOAMERICA	2	2431
2020	5	CHAMARTIN	4	HISPANOAMERICA	3	737
2020	5	CHAMARTIN	4	HISPANOAMERICA	4	290
2020	5	CHAMARTIN	4	HISPANOAMERICA	5	118
2020	5	CHAMARTIN	4	HISPANOAMERICA	6	76
2020	5	CHAMARTIN	4	HISPANOAMERICA	7	51
2020	5	CHAMARTIN	4	HISPANOAMERICA	8	32
2020	5	CHAMARTIN	4	HISPANOAMERICA	9	34
2020	5	CHAMARTIN	4	HISPANOAMERICA	10	16
2020	5	CHAMARTIN	4	HISPANOAMERICA	11	21
2020	5	CHAMARTIN	4	HISPANOAMERICA	12	12
2020	5	CHAMARTIN	4	HISPANOAMERICA	13	5
2020	5	CHAMARTIN	4	HISPANOAMERICA	14	9
2020	5	CHAMARTIN	4	HISPANOAMERICA	15	6
2020	5	CHAMARTIN	4	HISPANOAMERICA	16	2
2020	5	CHAMARTIN	4	HISPANOAMERICA	17	7
2020	5	CHAMARTIN	4	HISPANOAMERICA	18	7
2020	5	CHAMARTIN	4	HISPANOAMERICA	19	2
2020	5	CHAMARTIN	4	HISPANOAMERICA	20	4
2020	5	CHAMARTIN	4	HISPANOAMERICA	21	3
2020	5	CHAMARTIN	4	HISPANOAMERICA	22	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	24	3
2020	5	CHAMARTIN	4	HISPANOAMERICA	26	2
2020	5	CHAMARTIN	4	HISPANOAMERICA	31	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	32	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	33	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	38	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	40	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	48	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	54	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	61	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	87	1
2020	5	CHAMARTIN	4	HISPANOAMERICA	158	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	1	6069
2020	5	CHAMARTIN	5	NUEVA ESPA�A	2	1864
2020	5	CHAMARTIN	5	NUEVA ESPA�A	3	649
2020	5	CHAMARTIN	5	NUEVA ESPA�A	4	294
2020	5	CHAMARTIN	5	NUEVA ESPA�A	5	135
2020	5	CHAMARTIN	5	NUEVA ESPA�A	6	75
2020	5	CHAMARTIN	5	NUEVA ESPA�A	7	59
2020	5	CHAMARTIN	5	NUEVA ESPA�A	8	36
2020	5	CHAMARTIN	5	NUEVA ESPA�A	9	26
2020	5	CHAMARTIN	5	NUEVA ESPA�A	10	20
2020	5	CHAMARTIN	5	NUEVA ESPA�A	11	23
2020	5	CHAMARTIN	5	NUEVA ESPA�A	12	9
2020	5	CHAMARTIN	5	NUEVA ESPA�A	13	13
2020	5	CHAMARTIN	5	NUEVA ESPA�A	14	10
2020	5	CHAMARTIN	5	NUEVA ESPA�A	15	6
2020	5	CHAMARTIN	5	NUEVA ESPA�A	16	3
2020	5	CHAMARTIN	5	NUEVA ESPA�A	17	4
2020	5	CHAMARTIN	5	NUEVA ESPA�A	18	4
2020	5	CHAMARTIN	5	NUEVA ESPA�A	19	3
2020	5	CHAMARTIN	5	NUEVA ESPA�A	20	5
2020	5	CHAMARTIN	5	NUEVA ESPA�A	21	3
2020	5	CHAMARTIN	5	NUEVA ESPA�A	22	6
2020	5	CHAMARTIN	5	NUEVA ESPA�A	24	3
2020	5	CHAMARTIN	5	NUEVA ESPA�A	26	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	27	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	28	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	30	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	35	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	37	3
2020	5	CHAMARTIN	5	NUEVA ESPA�A	38	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	45	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	48	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	49	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	52	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	62	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	69	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	76	2
2020	5	CHAMARTIN	5	NUEVA ESPA�A	82	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	110	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	219	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	248	1
2020	5	CHAMARTIN	5	NUEVA ESPA�A	1552	1
2020	5	CHAMARTIN	6	CASTILLA	1	3670
2020	5	CHAMARTIN	6	CASTILLA	2	1169
2020	5	CHAMARTIN	6	CASTILLA	3	410
2020	5	CHAMARTIN	6	CASTILLA	4	142
2020	5	CHAMARTIN	6	CASTILLA	5	89
2020	5	CHAMARTIN	6	CASTILLA	6	42
2020	5	CHAMARTIN	6	CASTILLA	7	25
2020	5	CHAMARTIN	6	CASTILLA	8	21
2020	5	CHAMARTIN	6	CASTILLA	9	13
2020	5	CHAMARTIN	6	CASTILLA	10	15
2020	5	CHAMARTIN	6	CASTILLA	11	9
2020	5	CHAMARTIN	6	CASTILLA	12	7
2020	5	CHAMARTIN	6	CASTILLA	13	4
2020	5	CHAMARTIN	6	CASTILLA	14	7
2020	5	CHAMARTIN	6	CASTILLA	15	2
2020	5	CHAMARTIN	6	CASTILLA	16	4
2020	5	CHAMARTIN	6	CASTILLA	17	5
2020	5	CHAMARTIN	6	CASTILLA	18	3
2020	5	CHAMARTIN	6	CASTILLA	19	2
2020	5	CHAMARTIN	6	CASTILLA	20	2
2020	5	CHAMARTIN	6	CASTILLA	21	1
2020	5	CHAMARTIN	6	CASTILLA	22	2
2020	5	CHAMARTIN	6	CASTILLA	23	3
2020	5	CHAMARTIN	6	CASTILLA	24	1
2020	5	CHAMARTIN	6	CASTILLA	25	1
2020	5	CHAMARTIN	6	CASTILLA	26	1
2020	5	CHAMARTIN	6	CASTILLA	27	1
2020	5	CHAMARTIN	6	CASTILLA	28	3
2020	5	CHAMARTIN	6	CASTILLA	29	1
2020	5	CHAMARTIN	6	CASTILLA	32	2
2020	5	CHAMARTIN	6	CASTILLA	34	1
2020	5	CHAMARTIN	6	CASTILLA	38	1
2020	5	CHAMARTIN	6	CASTILLA	44	1
2020	5	CHAMARTIN	6	CASTILLA	48	1
2020	5	CHAMARTIN	6	CASTILLA	54	1
2020	5	CHAMARTIN	6	CASTILLA	57	1
2020	5	CHAMARTIN	6	CASTILLA	74	1
2020	5	CHAMARTIN	6	CASTILLA	96	1
2020	5	CHAMARTIN	6	CASTILLA	108	1
2020	5	CHAMARTIN	6	CASTILLA	161	1
2020	6	TETUAN	0		1	83
2020	6	TETUAN	0		2	12
2020	6	TETUAN	0		3	3
2020	6	TETUAN	0		4	1
2020	6	TETUAN	0		5	1
2020	6	TETUAN	0		6	1
2020	6	TETUAN	0		9	1
2020	6	TETUAN	0		21	1
2020	6	TETUAN	1	BELLAS VISTAS	1	6146
2020	6	TETUAN	1	BELLAS VISTAS	2	1372
2020	6	TETUAN	1	BELLAS VISTAS	3	360
2020	6	TETUAN	1	BELLAS VISTAS	4	103
2020	6	TETUAN	1	BELLAS VISTAS	5	48
2020	6	TETUAN	1	BELLAS VISTAS	6	24
2020	6	TETUAN	1	BELLAS VISTAS	7	16
2020	6	TETUAN	1	BELLAS VISTAS	8	6
2020	6	TETUAN	1	BELLAS VISTAS	9	8
2020	6	TETUAN	1	BELLAS VISTAS	10	4
2020	6	TETUAN	1	BELLAS VISTAS	11	2
2020	6	TETUAN	1	BELLAS VISTAS	12	2
2020	6	TETUAN	1	BELLAS VISTAS	13	2
2020	6	TETUAN	1	BELLAS VISTAS	14	2
2020	6	TETUAN	1	BELLAS VISTAS	15	4
2020	6	TETUAN	1	BELLAS VISTAS	17	1
2020	6	TETUAN	1	BELLAS VISTAS	18	1
2020	6	TETUAN	1	BELLAS VISTAS	20	1
2020	6	TETUAN	1	BELLAS VISTAS	22	1
2020	6	TETUAN	1	BELLAS VISTAS	23	1
2020	6	TETUAN	1	BELLAS VISTAS	27	1
